FinInst,Quarter,Total.Assets,Total.Assets.,Loan..Lease.and.Other.Credit.Operations.by.Risk.Level,Short.and.Long.Term.Liabilities.and.Deferred.Income,Funding,Funding.,Stockholders..Equity,Equity.,Net.Income.,Net.Income,Cash.and.Equivalents.,Interbank.investments.,Securities.andFinancial.Derivatives.,Total.Loans.,Loan.Loss.Allowance.,Loans.,Total.Leases.,Leased.Fixed.Assets.,Creditor.for.Advanced.Residual.Value.,Creditors.for.Advanced.Residual.Value.,Lease.Loss.Allowance.,Leases.,Other.receivables.,Other.assets.,Adjusted.Fixed.Assets.,Adjusted.Total.Assets.,Credit.Income..,Lease.Income.,Security.Income.,Financial.Derivative.Net.Income.,Foreign.Exchange.Net.Income..,Gross.Insterest.Income..,Funding.Expenses.,Borrowing.and.Onlending.Expenses.,Lease.Expenses.,Foreign.Exchange.Net.Income.,Net.Loan.Loss.Provisions.,Interest.Expenses..,Net.Interest.Income.,Banking.Service.Fee.Income,Banking.Fee.Income.,Personnel.Expenses.,Administrative.Expenses.,Tax.Expenses..,Investment.Income,Other.Operating.Income.,Other.Operating.Expenses.,Other.Operating.Income.and.Expenses.,Net.Operating.Income.,Earnings.Before.Taxand.Profit.Sharing.,Net.Non.Operating.Income.,Income.Tax.Expenses,Profit.Sharing,Interests.on.Net.Equity.,BCB.Mandatory.Reserve.Income.,Demand.Deposits.,Saving.Deposits.,Interbank.Deposits.,Other.Deposits.,Time.Deposits.,Total.Deposits.,Repurchase.Agreements.,Real.Estate.Liabilities.,Agribusiness.Liabilities.,Financial.Liabilities.,Securities.Abroad.,Other.Funding.,Mortgage.and.real.estate.securities..credit.linked.security.and.commercial.paper.,Onlending.,Derivatives.,Other.Liabilities.,Short.and.Long.Term.Liabilities.,Deferred.Income.,Total.Liabilities.,X78301,X78302,X78303,X78304,X78305,X78306,X78307,X78308,X78309,X78310,Common.Equity.Tier.I..CET1..,Additional.Tier.I.,Tier.I.Capital.,Tier.II.Capital.,Total.Regulatory.Capital,Risk.weight.assets.for.credit.risk.,Risk.Weight.assets.for.market.risk.,RWAcam.,RWAcom.,RWAjur.,RWAacs.,RWA.for.operational.risk.,Total.Exposure.,Risk.weighted.assets..RWA..,Total.Exposure.or.Total.Assets,Common.Equity.Tier.I.Ratio.,Tier.I.Capital.Ratio.,Fixed.Asset.Ratio.,Fixed.Assets.Ratio,Regulatory.Capital.Ratio.,Total.Capital.Ratio,Institution.is.Required.to.Calculate.Total.Exposure,Institution.is.Required.to.Calculate.PR,Institution.Uses.Optional.Simplified.Methodology,Leverage.Ratio.,Total.Consolidated.Foreign.Assets,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27
1000080192,2017-03-31,79404872840.51,79404872840.51,20271968933.13,70633061172.85,41025631599.98,41025631599.98,8771811667.66,8771811667.66,295832863.59,295832863.59,582764054.38,10652748907.01,26509992425.87,13943387640.82,-1026524007.09,12916863633.73,1313770.82,92084839.43,18854047.91,18854047.91,-4190536.82,108062121.34,22673400751.85,5449843926.86,530051067.38,79423726888.42,690125160.29,16600203.23,1012878204.76,-218312594.57,305237085.6,1921149261.47,-777120785.82,-116858819.14,-13714715.68,0,-57262967.23,-964957287.87,956191973.600001,326879221.19,90051918.67,-353798336.02,-359322949.79,-86992956.54,19213849.82,370365849.25,-421596184.86,-415199588.28,540992385.32,547026559.66,6034174.34,-216257092.99,-34936603.08,0,114621202.16,4045323156.01,845568915.4,28173336.06,235449045.87,15721914899.64,20876429352.98,6358644914.77,621572063.39,0,2296385681.11,0,532036258.16,3449994002.66,10340563329.57,4913617436.55,24651385746.96,70590634783.49,42426389.36,79404872840.51,0,0,0,0,0,0,0,0,0,2.20537185668945e-6,8525956971.96,0,8525956971.96,0,8525956971.96,34856175283.91,11923689588.21,246988714.68,97293020.1,11047582537.54,531825315.89,5834992043.24,78399213535.21,52614856915.36,78399213535.21,0.162044667073322,0.162044667073322,0.0410453428503479,0.0410453428503479,0.162044667073322,0.162044667073322,1,1,0,0.10875054209735,NA,201703,CITIBANK - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S2,199,30403,80192,134,14,28,,201701,6,CITIBANK - PRUDENCIAL,CITIBANK,,,X,U
1000080202,2017-03-31,16291961757.42,16291961757.42,14185617812.95,13551871278.62,9820369036.55,9820369036.55,2740090478.8,2740090478.8,110216584.5,110216584.5,4581087.28,642761822.67,174524074.4,13974959806.39,-957985347.36,13016974459.03,1359830.52,171988311.58,43111774.54,43111774.54,-2742825.9,213717090.74,2164211525.56,89563187.14,28740285.14,16335073531.96,640248180.88,30113107.31,33007729.99,-106559197.09,0,596809821.09,-150956399.13,-82788215.57,-22775752.8,0,-93315091,-349835458.5,246974362.59,59179613.55,13491617,-453741.89,-68706751.64,-36727395.93,0,125755198.71,-150464415.8,-57925876,189048486.59,183704812.86,-5343673.73,-73488228.36,0,0,0,0,0,238362511.9,0,2744944293.42,2983306805.32,0,0,0,749064371.26,0,0,749064371.26,6087997859.97,81063242.8,3544000961.29,13445433240.64,106438037.98,16291961757.42,0,0,0,-1.9073486328125e-6,-1.9073486328125e-6,0,0,0,0,-1.34110450744629e-7,2726156454.84,0,2726156454.84,956451779.34,3682608234.18,13119787583.83,0,0,0,0,0,1295333233.55,16524147683.32,14415120817.38,16524147683.32,0.189117836012386,0.189117836012386,0.00402059090689479,0.00402059090689479,0.255468426580231,0.255468426580231,1,1,0,0.164980155532734,NA,201703,VOLKSWAGEN - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,55,SP,SAO PAULO,S3,198,,80202,1,,,,201701,5,VOLKSWAGEN - PRUDENCIAL,,,,X,U
1000080219,2017-03-31,48263901694.3,48263901694.3,5028531511.83,44565100864.07,28856587198.15,28856587198.15,3698800830.23,3698800830.23,-38684075.8099998,-38684075.8099998,4436746487.42,20789864166.23,9567873843.3,4673117572.1,-531730780.77,4141386791.33,0,0,0,0,0,0,8815821050.14,5919856.72,506289499.16,48263901694.3,214143530.07,0,833953321.94,269981177.49,0,1318078029.5,-839168116.62,-471909210.95,0,-13494439.06,-139035982.11,-1463607748.74,-145529719.24,196599668.84,0,-127945799.72,-87135945.63,-22408460.65,2403970.63,162053723.86,-34618365.85,88948791.48,-56580927.7599998,-56425235.0999998,155692.66,22535329.97,-4794170.68,0,0,41041601.61,0,0,0,4312532241.99,4353573843.6,17638456607.69,0,0,259648241.88,0,26044654.77,285692896.65,6578863850.21,1922446918.36,13766177156.3,44545211272.81,19889591.26,48263901694.3,-9.5367431640625e-7,0,0,0,0,0,-3.814697265625e-6,0,7.62939453125e-6,6.48200511932373e-7,3256702682.1,0,3256702682.1,1584200000,4840902682.1,18018495595.42,5100065916.71,477526766.64,0,3982257012.29,640282137.78,3073704924.06,65245641175.5,26192266436.19,65245641175.5,0.124338330553945,0.124338330553945,0.0454641766118969,0.0454641766118969,0.184821832577699,0.184821832577699,1,1,0,0.0499144865990359,2357552760.41535,201703,CREDIT SUISSE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S2,199,30771,80219,6,,,,201701,9,CREDIT SUISSE - PRUDENCIAL,CREDIT SUISSE,,,X,I
1000080233,2017-03-31,5626345447.13,5626345447.13,3781127318.45,4398001958.9,4313276643.89,4313276643.89,1228343488.23,1228343488.23,33305804.98,33305804.98,373819.51,1045104837.15,178303898.49,3759816981.1,-186862398.88,3572954582.22,0,0,0,0,0,0,145311777.96,24786943.8,659509588,5626345447.13,241679875.39,0,34772414.92,528886.1,0,276981176.41,-138570222.58,-904901.02,0,-19139.48,-40913699.11,-180407962.19,96573214.22,1762327.1,843148.19,-11356299.98,-50231403.49,-6377490.51,17513738.05,977354.88,-2826259.26,-49694885.02,46878329.2,47021791.06,143461.86,-13026330.9,-689655.18,0,0,8953238.28,0,160580087.37,0,3021494371.48,3191027697.13,128091267.03,39868679.51,0,901542844.7,0,0,941411524.21,52746155.52,0,84703668.05,4397980311.94,21646.96,5626345447.13,0,0,0,0,0,0,0,9.5367431640625e-7,1.9073486328125e-6,4.4703483581543e-8,772570559.07,0,772570559.07,0,772570559.07,2981334080.92,14860890.76,3246254.01,26265.62,11565023.89,23347.24,830673338.59,5072343587.67,3826868310.27,5072343587.67,0.201880623118566,0.201880623118566,0.27668321308712,0.27668321308712,0.201880623118566,0.201880623118566,1,1,0,0.152310376006071,NA,201703,PARANÁ BANCO - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,PR,CURITIBA,S4,199,30881,80233,2,,,,201701,2,PARANÁ BANCO - PRUDENCIAL,PARANÁ BANCO,,,X,U
1000080257,2017-03-31,27669163337.49,27669163337.49,19840600154.49,24251267984.21,19877377343.04,19877377343.04,3417895353.28,3417895353.28,3668648.94000028,3668648.94000028,24373926.68,150040787.74,2262625470.06,18993827128.77,-1235665386.13,17758161742.64,52903.99,5929866.43,4955835.99,4955835.99,-274099.96,10664506.45,6187880550.54,663913518.96,616458670.41,27674119173.48,1928990545.56,2467757.02,86124607.6300001,-155500174.44,7686283.62,1869769019.39,-935675555.04,-4458793.86,-2212116.27,0,-327985688.06,-1270332153.23,599436866.16,39507712.64,79407823.46,-132713561.1,-657353662.45,-64358025.4,2119189.85,292073469.47,-142527279.55,-583844333.08,15592533.0800003,19349411.0400003,3756877.96,-15680762.1,0,0,0,55300698.74,0,12405511779.74,0,3357605158.17,15818417636.65,1154420408.76,1648557778.8,242143420.01,877062142.71,0,7348101.13000011,2775111442.65,129427854.98,207448257.08,4165341579.13,24250167179.25,1100804.96,27669163337.49,0,0,0,0,-3.814697265625e-6,0,0,3.814697265625e-6,3.814697265625e-6,2.23517417907715e-7,1678385501.79,0,1678385501.79,661460561.01,2339846062.8,18409839982.49,497403079.94,6577527.83,0,490825552.11,0,1774462853.41,26558705586.97,20681705915.84,26558705586.97,0.0811531461002225,0.0811531461002225,0.205078566829213,0.205078566829213,0.113136028155585,0.113136028155585,1,1,0,0.0631953050683854,NA,201703,PAN,b1,C,Conglomerado,2,Privado nacional,199,58,SP,SAO PAULO,S3,199,31323,80257,4,,,,201701,5,PAN,PAN,,,X,U
1000080264,2017-03-31,15601672975.66,15601672975.66,1538684820.43,14280947888.69,5609678878.33,5609678878.33,1320725086.97,1320725086.97,-34811304.4600004,-34811304.4600004,1233753.21,4607768718.13,1490149460.93,115304506.47,-8721644.55,106582861.92,3128810.85,935587814.54,59372340.25,59372340.25,-27084398.82,971004566.82,8431539938.89,4395940.75,48370075.26,15661045315.91,10226181.13,121639351.6,203475611.52,-181038292.91,33795162.3199999,188098013.66,-59577101.35,-18750814.81,-94585651.79,0,-549625.27,-173463193.22,14634820.4399996,3615326.69,19165.54,-37870084.82,-28787428.44,-3975190.72,-2393558.56,50861823.11,-34441045.82,-52970993.02,-38336172.5800004,-38286466.0400004,49706.54,3475161.58,0,0,0,6553211.25,0,103017764,0,437485928.17,547056903.42,1235662662.56,0,0,0,0,0,0,3826959312.35,459814766.24,8187329705.53,14256823350.1,24124538.59,15601672975.66,1.19209289550781e-7,0,0,1.9073486328125e-6,1.9073486328125e-6,0,0,-1.9073486328125e-6,-1.9073486328125e-6,-3.5017728805542e-7,1320609309.41,0,1320609309.41,0,1320609309.41,2582710457.62,1162248648.66,248886486.49,0,913124324.33,237837.84,317799633.28,7367033694.99,4062758739.56,7367033694.99,0.325052358278361,0.325052358278361,0.0365393565344099,0.0365393565344099,0.325052358278361,0.325052358278361,1,1,0,0.179259300837471,NA,201703,SOCIETE GENERALE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,31859,80264,5,,,,201701,5,SOCIETE GENERALE - PRUDENCIAL,SOCIETE GENERALE,,,X,U
1000080271,2017-03-31,4850911865.52,4850911865.52,2334214959.73,4104909437.06,3841729189.42,3841729189.42,746002428.46,746002428.46,14858751.13,14858751.13,24325714.57,568002360.29,1452568334.72,2125376678.74,-49019834.29,2076356844.45,267774.36,563463.8,0,0,-83123.81,748114.35,599606140.94,45996037.9,83308318.3,4850911865.52,121531431.94,457273.57,46689256.3,2236907.33,2086886.13,173001755.27,-101756341.19,-706813.49,-373350.15,0,-7983035.55,-110819540.38,62182214.89,343773.040000001,6862834.65,-17098171.41,-19377929,-4220893.58,-492190.33,12892268.49,-8668460.37,-29758768.51,32423446.38,32370989.21,-52457.17,-13051096.39,-4461141.69,0,0,52162582.68,0,74446600.71,0,3075811242.52,3202420425.91,261289073.35,187340977.05,10885076.32,30127106.68,58639999.11,2.23517417907715e-8,286993159.16,91026531,338431.11,261168488.84,4103236109.37,1673327.69,4850911865.52,0,0,0,-9.5367431640625e-7,-9.5367431640625e-7,0,0,0,0,-4.84287738800049e-8,653822816.16,0,653822816.16,0,653822816.16,2790300282.03,174880564.45,9776090.71,967108.76,163212020.33,925344.65,269186892,4083120919.43,3234367738.48,4083120919.43,0.202148570918923,0.202148570918923,0.123855143256706,0.123855143256706,0.202148570918923,0.202148570918923,1,1,0,0.160128203171429,82443491.3047595,201703,SOFISA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S4,199,31873,80271,15,,,,201701,3,SOFISA - PRUDENCIAL,SOFISA,,,X,U
1000080288,2017-03-31,13840171521.24,13840171521.24,9303582696.36,12499949202.8,10259397778.44,10259397778.44,1340222318.44,1340222318.44,26380904.8500001,26380904.8500001,160599632.36,795524105.06,1360641837.76,9303582696.36,-563255849.73,8740326846.63,0,0,0,0,0,0,1808771613.41,703890701.81,270416784.21,13840171521.24,636561987.62,0,65304193.03,0,659377.32,710270435.32,-246402915.07,-1055093.1,0,0,-125431733.26,-372889741.43,337380693.89,21796789.9,40546112.01,-195418113.93,-104647315.99,-27052676.04,8781832.64,28923337.98,-60069261.93,-287139295.36,50241398.5300001,48631998.0900001,-1609400.44,-17033148.78,-5217944.46,0,7744877.35,678170834.92,1613119785.89,304702366.6,13384815.51,6066690693.11,8676068496.03,703981423.5,440838880.73,0,177730716.85,0,2.98023223876953e-8,618569597.58,260778261.33,0,2240485675.17,12499883453.61,65749.19,13840171521.24,0,0,0,0,-1.9073486328125e-6,0,0,0,0,6.70552253723145e-8,1049633894.32,0,1049633894.32,387174943.33,1436808837.65,8259398060.83,158388468.97,48641553.3,761696,71921841.08,37063378.59,903305676.97,14689209769.93,9321092206.77,14689209769.93,0.112608465943255,0.112608465943255,0.129379285336079,0.129379285336079,0.154145974074415,0.154145974074415,1,1,0,0.0714561171608214,NA,201703,BRB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,53,DF,BRASILIA,S3,199,31976,80288,124,6,211,,201701,5,BRB - PRUDENCIAL,BRB,,,X,U
1000080295,2017-03-31,21715020105.64,21715020105.64,7161241607.7,20480600981.2,16217849451.1,16217849451.1,1234419124.44,1234419124.44,-128447222.63,-128447222.63,271813156.36,2438979629.24,8128745069.2,6437032281.39,-545937647.04,5891094634.35,664537.52,87628121.08,44143894.22,44143894.22,-3616749.32,128819803.5,4302978957.2,391749842.57,204982907.44,21759163999.86,314797635.71,9857500.21,243827653.87,-365414301.82,0,203119623.37,-267051721.21,-345738750.39,-8623107.26,-4462443.47999999,-188808116.01,-814684138.35,-611564514.98,16415383.6,1087297.81,-54852808.23,-38080644.95,-5284482.13,95410.45,535109155.56,-76061018.7,378428293.41,-233136221.57,-240990278.41,-7854056.84,112543055.78,0,0,51135.4,74980783.85,9723737.09,120892051.17,3527726.54,1987400142.65,2196524441.3,6562994085.07,134117941.6,171420193.17,34000244.57,55065869.5,290692.720000021,394894941.56,7063435983.17,95362675.81,4135996267.21,20449208394.12,31392587.08,21715020105.64,0,0,0,-3.814697265625e-6,-3.814697265625e-6,0,0,0,0,0,-45809691.73,226273046.24,180463354.51,794862285.66,975325640.17,7250340342.7,79687693.51,79680000,0,7693.51,0,741133188.11,13675966262.73,8071161224.32,13675966262.73,-0.00567572502355254,0.0223590322996186,0.11560531680511,0.11560531680511,0.120840807544663,0.120840807544663,1,1,0,0.0131956566024736,1102562167.42204,201703,CCB - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,32119,80295,15,,,,201701,5,CCB - PRUDENCIAL,CCB,,,X,U
1000080312,2017-03-31,26196385013.75,26196385013.75,11482882419.31,23164459765.33,19861576390.63,19861576390.63,3031925248.42,3031925248.42,96855137.5199997,96855137.5199997,17571691.1,5788446017.07,7919210451.74,10551849085.13,-341511501.45,10210337583.68,0,0,0,0,0,0,1940802987.85,273641782.04,46374500.27,26196385013.75,324578140.83,0,383591089.74,-102316239.99,0,605852990.58,-409206254.62,-48179067.33,0,-21209236.67,-57875143.23,-536469701.85,69383288.7299997,72937204.51,3395733.93,-50995699.27,-26392747.08,-18488004.35,-29892457.65,151791566.87,-4943459.59,97412137.37,166795426.1,159101171.85,-7694254.25,-32136345.2,-30109689.13,-52592648.93,0,27023085.27,0,572817420.52,0,5383609916.09,5983450421.88,22791085.2,970147509.73,2544873561.72,3173412647.43,0,6973436.93000031,6695407155.81,7159927727.74,1238043280.54,2034762905.55,23134382576.72,30077188.61,26196385013.75,0,0,0,3.814697265625e-6,0,-9.5367431640625e-7,0,-3.814697265625e-6,-3.814697265625e-6,-4.91738319396973e-7,3021172648.92,0,3021172648.92,270967550.9,3292140199.82,19061607499.35,920400000,232583783.78,148735135.14,539081081.08,0,1094142536.56,36768956778.36,21076150035.91,36768956778.36,0.143345565664149,0.143345565664149,0.0108202866852231,0.0108202866852231,0.156202161884916,0.156202161884916,1,1,0,0.0821663956127817,1411071511.01818,201703,ABC-BRASIL - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,41856,80312,6,,,,201701,4,ABC-BRASIL - PRUDENCIAL,ABC-BRASIL,,,X,U
1000080329,2017-03-31,1399745843366.94,1399745843366.94,638333502223.46,1320714322246.18,1098352614832.65,1098352614832.65,79031521120.76,79031521120.76,2483629963.03999,2483629963.03999,15313368666.19,421869633006.25,120410320963.94,588427124359.61,-35212235215.27,553214889144.34,301926478.98,515794788.7,267073911.93,267073911.93,-31683914.93,1053111264.68,182768717381.16,70491638530.49,34891238321.82,1400012917278.87,20732657538.75,73539443.03,15389659945.97,-546474194.179999,277672685.14,37182051971.16,-24864243523.19,-1666445162.96,-42534862.58,0,-6768977712.14,-33342201260.87,3839850710.29,3277349489.32,2211861635.26,-4837881774.24,-3943877927.66,-1141687692.09,881735534,6947429537.54,-3632377031.27,-237448229.140003,3602402481.14999,3597930452.66999,-4472028.48,-815105126.67,-299195362.96,-710300644.6,1254996552.45,63287262950.33,148910154754.47,18265430196.04,7632619372.71,192495830802.3,430591298075.85,414208015623.99,21012090651.98,112719804580.7,2660934659.34,17808784552.26,151418163.860023,154353032608.14,99200268524.67,2159166131.58,219753345436.83,1320265126401.06,449195845.12,1399745843366.94,6.103515625e-5,0,0,0,0,0,1.220703125e-4,2.44140625e-4,2.44140625e-4,-9.5367431640625e-7,62926075401.48,21941170000,84867245401.48,39182121141.14,124049366542.62,618942360711.18,9722872564.13,8180980623.91,4243282.29,1537648657.93,0,54986311715.76,1132202128626.04,683651544991.07,1132202128626.04,0.0920440769314753,0.124138160768127,0.168729396626211,0.168729396626211,0.181451160977396,0.181451160977396,1,1,0,0.0749576804845517,48563981132.5117,201703,BB - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,51,DF,BRASILIA,S1,199,49906,80329,4954,1349,9374,,201701,29,BB - PRUDENCIAL,BB,,,X,L
1000080336,2017-03-31,124826919157.63,124826919157.63,12003616107.28,106537940072.9,52918281382.13,52918281382.13,18288979084.73,18288979084.73,726328357.09,726328357.09,848505436.14,26186277905.22,43223466866.54,11601935032.11,-1058857123.19,10543077908.92,0,1276253.74,0,0,0,1276253.74,30892929390.39,2208591786.64,10922793610.04,124826919157.63,489664805.39,0,2275346567.25999,19160573.7400055,423609328.77,3261414240.94,-1717427754.26,-137065273.58,0,0,-111195222.04,-1965688249.88,1295725991.06,350476113,5936234.7,-131102385.28,-236936399.51,-79955420.74,114513128.73,435278175.21,-614285730.14,-156076284.03,1139649707.03,1114795947.85,-24853759.18,-219322409.58,-169145181.18,0,53632965.78,218487600.89,0,319847353.03,0,8770192579.81,9308527533.73,31648627331.47,731268632.55,559556566.29,5169644606.58,1836120759.88,67237464,8363828029.3,3597298487.63,17011593157.7,36506643222.74,106436517762.57,101422310.33,124826919157.63,0,0,0,1.52587890625e-5,0,0,0,0,1.52587890625e-5,3.814697265625e-6,12423538827.67,4083268899.17,16506807726.84,2857586056.18,19364393783.02,54162329059.6,38305078918.92,2020635675.68,4251329729.73,24629329729.73,7403783783.78,7080090600.19,126324730419.93,99547498578.71,126324730419.93,0.124800110550713,0.165818407921003,0.365218627901701,0.365218627901701,0.194524162429948,0.194524162429948,1,1,0,0.130669645381137,11370368314.3227,201703,BTG PACTUAL - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,59,RJ,RIO DE JANEIRO,S1,199,49944,80336,11,,,,201701,81,BTG PACTUAL - PRUDENCIAL,BTG PACTUAL,,,X,U
1000080343,2017-03-31,7194535438.93,7194535438.93,7162813593.49,6263072077.55,5996967057.04,5996967057.04,931463361.38,931463361.38,28694285.87,28694285.87,1583628.95,153798064.83,27189.76,7158686001.75,-374675489.48,6784010512.27,0,0,0,0,0,0,220565443.88,28786491.89,5764107.35,7194535438.93,157711375.35,0,4326969.16,27189.76,0,162065534.27,-5147396.22,-49736493.09,0,0,-44282607.57,-99166496.88,62899037.39,12797074.38,82400,-8733286.66,-4410999.9,-5045890.6,0,19450576.85,-14541140.78,-401266.710000005,62497770.68,62142714.94,-355055.74,-32429196.51,-1019232.56,0,0,69904543.73,0,0,0,94424946.48,164329490.21,0,0,0,0,0,0,0,5832637566.83,0,245554279.89,6242521336.93,20550740.62,7194535438.93,0,0,0,9.5367431640625e-7,9.5367431640625e-7,0,0,0,0,-2.60770320892334e-8,930735501.83,0,930735501.83,57354301.45,988089803.28,6342921457.79,205351795.11,205351795.11,0,0,0,321130513.19,7342988220.88,6869403766.09,7342988220.88,0.135489997898284,0.135489997898284,0.0058335865129524,0.0058335865129524,0.143839238007466,0.143839238007466,1,1,0,0.126751599462386,NA,201703,JOHN DEERE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,55,SP,INDAIATUBA,S4,199,50071,80343,2,,,,201701,2,JOHN DEERE - PRUDENCIAL,JOHN DEERE,,,X,U
1000080350,2017-03-31,1038109136.83,1038109136.83,114364961.77,705072745.55,641856641.36,641856641.36,333036391.28,333036391.28,-7167388.45,-7167388.45,219549.4,232598505.31,410983385.56,114364961.77,-16679573.77,97685388,0,0,0,0,0,0,70679621.93,2695359.43,223247327.2,1038109136.83,2654604.95,0,22091837.62,3619111.47,0,28365554.04,-19822323.46,0,0,0,2948881.81,-16873441.65,11492112.39,7075643.04,0,-12066936.6,-8090615.55,-930969.72,455555.18,475758.79,-794229.36,-13875794.22,-2383681.83,-2412526.17,-28844.34,-4579723.46,-175138.82,0,0,6467615.98,0,15606236.4,0,550258171.66,572332024.04,30019353.54,22219709.67,17285554.11,0,0,0,39505263.78,0,938295.9,62259266.62,705054203.88,18541.67,1038109136.83,0,0,0,0,0,0,0,-1.19209289550781e-7,-2.38418579101563e-7,9.31322574615479e-10,158973338.36,0,158973338.36,0,158973338.36,471789545.78,95641728.97,14727899.57,1244628.22,52631262.37,27037938.81,69144190.38,883022084.82,636575465.13,883022084.82,0.249732116721675,0.249732116721675,0.422661576135901,0.422661576135901,0.249732116721675,0.249732116721675,1,1,0,0.180033252953584,NA,201703,FATOR - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,59,SP,SAO PAULO,S4,199,50122,80350,3,,,,201701,2,FATOR - PRUDENCIAL,FATOR,,,X,U
1000080367,2017-03-31,1366421925.5,1366421925.5,616705513.66,1317551110.18,1202953091.65,1202953091.65,48870815.32,48870815.32,-6560070.04,-6560070.04,8601643.26,25977674.68,462560582.15,612709433.91,-33871548.5,578837885.41,0,0,0,0,0,0,254180466.62,33560435.57,2703237.81,1366421925.5,25159983.68,0,16175673.35,894305.4,115898.47,42345860.9,-41327820.06,0,0,0,-12921632.55,-54249452.61,-11903591.71,457141.15,1553.74,-5467734.16,-7641378.84,-185424.91,-28706.48,2410140.01,-327266.23,-10781675.72,-22685267.43,-11881368,10803899.43,5321297.96,0,0,0,2811254.04,0,0,0,859446092.91,862257346.95,61996799.75,278698944.95,0,0,0,0,278698944.95,0,308176.01,114289842.52,1317551110.18,0,1366421925.5,-1.19209289550781e-7,0,0,0,-2.38418579101563e-7,0,-2.38418579101563e-7,-2.38418579101563e-7,-2.38418579101563e-7,6.51925802230835e-9,-10376486.85,0,-10376486.85,0,-10376486.85,636835792.41,237592651.89,2601215.24,0,12501075.24,222490361.41,54236784.97,1329317863.71,928665229.27,1329317863.71,-0.011173549437354,-0.011173549437354,-0.307436086753236,-0.307436086753236,-0.011173549437354,-0.011173549437354,1,1,0,-0.0078058733229088,NA,201703,MÁXIMA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,58,RJ,RIO DE JANEIRO,S4,199,50201,80367,5,,,,201701,6,MÁXIMA - PRUDENCIAL,MÁXIMA,,,X,B
1000080374,2017-03-31,8702719673.21,8702719673.21,3967248119.83,7548775340.64,6062731417.92,6062731417.92,1153944332.57,1153944332.57,651714.999999852,651714.999999852,89678329.8,475303949.33,3199967084.09,3430677502.62,-216103206.6,3214574296.02,0,0,0,0,0,0,1182158148.32,338121960.84,202915904.81,8702719673.21,118039708.52,0,75587697.5999999,30801793.29,0,224429199.41,-151543844.14,-9705330.62,0,-31078197.19,-17384409.19,-209711781.14,14717418.2699999,20397988.04,89948.88,-21003416.04,-18394684.67,-3459642.16,62245.59,70076786.18,-47753203.81,16022.0099999905,14733440.2799999,15154823.5899999,421383.31,-8352409.64,-6150698.95,0,0,11465289.2,0,72201642.59,0,2934460875.68,3018127807.47,639845326.37,683326291.23,551274168.4,164568182.91,85700631.57,-8.94069671630859e-8,1484869274.11,919889009.97,1222956861.2,158319088.62,7444007367.74,104767972.9,8702719673.21,0,0,0,0,0,2.38418579101563e-7,0,0,0,-1.48080289363861e-7,1048131277.8,0,1048131277.8,29218695.1,1077349972.9,6054821978.03,638635675.67,58214054.05,106789189.19,473632432.43,0,442486172.32,9831773246.62,7135943826.02,9831773246.62,0.146880539330785,0.146880539330785,0.188283897389422,0.188283897389422,0.150975119643127,0.150975119643127,1,1,0,0.106606534905627,100722582.950385,201703,PINE - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,57,SP,SAO PAULO,S3,199,50304,80374,8,,,,201701,4,PINE - PRUDENCIAL,PINE,,,X,U
